tn,fp,fn,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,threshold,hyper1,value1,hyper2,value2,seed,row
370,168,216,152,Fold1,0.5761589403973509,0.41304347826086957,0.6877323420074349,0.5503879101341522,winehq,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
370,167,222,146,Fold2,0.5701657458563536,0.3967391304347826,0.6890130353817505,0.5428760829082666,winehq,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
359,179,225,144,Fold3,0.5545755237045203,0.3902439024390244,0.6672862453531598,0.5287650738960921,winehq,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
382,156,207,161,Fold4,0.5993377483443708,0.4375,0.7100371747211895,0.5737685873605948,winehq,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
359,178,215,153,Fold5,0.5657458563535912,0.4157608695652174,0.6685288640595903,0.5421448668124038,winehq,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
421,117,232,136,Fold1,0.6147902869757175,0.3695652173913043,0.7825278810408922,0.5760465492160982,winehq,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
420,117,225,143,Fold2,0.6220994475138122,0.38858695652173914,0.7821229050279329,0.585354930774836,winehq,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
401,137,229,140,Fold3,0.5964718853362734,0.3794037940379404,0.7453531598513011,0.5623784769446207,winehq,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
423,115,227,141,Fold4,0.6225165562913907,0.38315217391304346,0.7862453531598513,0.5846987635364473,winehq,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
410,127,229,139,Fold5,0.6066298342541436,0.37771739130434784,0.7635009310986964,0.5706091612015222,winehq,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
414,124,257,111,Fold1,0.5794701986754967,0.3016304347826087,0.7695167286245354,0.535573581703572,winehq,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
409,128,241,127,Fold2,0.5922651933701657,0.3451086956521739,0.7616387337057728,0.5533737146789733,winehq,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
407,131,246,123,Fold3,0.5843439911797134,0.3333333333333333,0.7565055762081785,0.5449194547707559,winehq,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
418,120,252,116,Fold4,0.5894039735099338,0.31521739130434784,0.7769516728624535,0.5460845320834007,winehq,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
403,134,243,125,Fold5,0.5834254143646409,0.33967391304347827,0.750465549348231,0.5450697311958546,winehq,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
